id,username,text,retweets,favorites,replies,permalink,date,mentions,hashtags,Tweet_Token,Tweet_Location_Found
1200515516986736641,g2g_apparel,@FounDAYtionPrints will be showcasing these bathtubs trays at the 12/8 BUY BLACK POP UP SHOP in #PHILLY. #homedecor #shopping #soakingtub #bathroom #holidays #buyblack #blackownedbusiness #FounDAYtionPrints #buyblackshop #gift #popupshop #relax #bathroom #generation2generationpic.twitter.com/Y0JSM0Kl58,0,0,0,https://twitter.com/g2g_apparel/status/1200515516986736641,2019-11-29 20:42:58+00:00,@FounDAYtionPrints,#PHILLY #homedecor #shopping #soakingtub #bathroom #holidays #buyblack #blackownedbusiness #FounDAYtionPrints #buyblackshop #gift #popupshop #relax #bathroom #generation2generationpic,"['@FounDAYtionPrints', 'will', 'be', 'showcasing', 'these', 'bathtubs', 'trays', 'at', 'the', '12/8', 'BUY', 'BLACK', 'POP', 'UP', 'SHOP', 'in', '#PHILLY', '.', '#homedecor', '#shopping', '#soakingtub', '#bathroom', '#holidays', '#buyblack', '#blackownedbusiness', '#FounDAYtionPrints', '#buyblackshop', '#gift', '#popupshop', '#relax', '#bathroom', '#generation2generationpic', '.twitter.com/Y0JSM0Kl58']","['at', 'be', 'in']"
1200515440356683776,Alexis_Seraphim,Awe!!! Wow thank you so much! Many #blessings and much #love for the #holidays https://twitter.com/fettkeven/status/1200513314922680326 …,0,2,0,https://twitter.com/Alexis_Seraphim/status/1200515440356683776,2019-11-29 20:42:40+00:00,,#blessings #love #holidays,"['Awe', '!', '!', '!', 'Wow', 'thank', 'you', 'so', 'much', '!', 'Many', '#blessings', 'and', 'much', '#love', 'for', 'the', '#holidays', 'https://twitter.com/fettkeven/status/1200513314922680326', '…']","['and', 'so']"
1200515381154045952,sunfirephoenix,"points #important for implementation together as #TeamAmerica. Stay inspired, stay proactive and #blessed! Enjoy the #holidays!"" ~President Cupples of Cupples~Trump. Let's Make America Great-Great Again (for more Great-Great #Grandparents and #Grandchildren) #MAGGA",0,0,0,https://twitter.com/sunfirephoenix/status/1200515381154045952,2019-11-29 20:42:26+00:00,,#important #TeamAmerica #blessed #holidays #Grandparents #Grandchildren #MAGGA,"['points', '#important', 'for', 'implementation', 'together', 'as', '#TeamAmerica', '.', 'Stay', 'inspired', ',', 'stay', 'proactive', 'and', '#blessed', '!', 'Enjoy', 'the', '#holidays', '!', '""', '~', 'President', 'Cupples', 'of', 'Cupples', '~', 'Trump', '.', ""Let's"", 'Make', 'America', 'Great-Great', 'Again', '(', 'for', 'more', 'Great-Great', '#Grandparents', 'and', '#Grandchildren', ')', '#MAGGA']","['and', 'as']"
1200515146294022144,Bareteri,Campo S. Polo oggi... Il segnale più evidente che sta arrivando il #natale #venezia #venice #mylove #veniceitaly #specialplaces #wheretogo #holidays #christmas https://www.instagram.com/p/B5do7zOKBEU/?igshid=edmgh70radiz …,0,0,0,https://twitter.com/Bareteri/status/1200515146294022144,2019-11-29 20:41:30+00:00,,#natale #venezia #venice #mylove #veniceitaly #specialplaces #wheretogo #holidays #christmas,"['Campo', 'S', '.', 'Polo', 'oggi', '...', 'Il', 'segnale', 'più', 'evidente', 'che', 'sta', 'arrivando', 'il', '#natale', '#venezia', '#venice', '#mylove', '#veniceitaly', '#specialplaces', '#wheretogo', '#holidays', '#christmas', 'https://www.instagram.com/p/B5do7zOKBEU/?igshid=edmgh70radiz', '…']","['che', 'il']"
1200515027280596992,XanderGlyphShow,I did not participate in the the turkey eating festival in honor of bread but hope everyone all over the us enjoyed a great thanksgiving. Also happy holidays to everyone all over the world. #happy #holidays #everyone,0,0,0,https://twitter.com/XanderGlyphShow/status/1200515027280596992,2019-11-29 20:41:01+00:00,,#happy #holidays #everyone,"['I', 'did', 'not', 'participate', 'in', 'the', 'the', 'turkey', 'eating', 'festival', 'in', 'honor', 'of', 'bread', 'but', 'hope', 'everyone', 'all', 'over', 'the', 'us', 'enjoyed', 'a', 'great', 'thanksgiving', '.', 'Also', 'happy', 'holidays', 'to', 'everyone', 'all', 'over', 'the', 'world', '.', '#happy', '#holidays', '#everyone']","['in', 'to', 'turkey', 'us']"
1200514923773730817,TheBookTweeters,"#Newnovel #EasingDistractions #Mustread #Romance #Travel #Holidays #Family #Professional #Suspense An established family attempts to solve a mystery. A story about trust, intrigue and reconciliation. #GFCulmer Happy Holidays! >>>> http://bookshow.me/1480881791 .-.-pic.twitter.com/eArHJArbHR",1,1,0,https://twitter.com/TheBookTweeters/status/1200514923773730817,2019-11-29 20:40:36+00:00,,#Newnovel #EasingDistractions #Mustread #Romance #Travel #Holidays #Family #Professional #Suspense #GFCulmer,"['#Newnovel', '#EasingDistractions', '#Mustread', '#Romance', '#Travel', '#Holidays', '#Family', '#Professional', '#Suspense', 'An', 'established', 'family', 'attempts', 'to', 'solve', 'a', 'mystery', '.', 'A', 'story', 'about', 'trust', ',', 'intrigue', 'and', 'reconciliation', '.', '#GFCulmer', 'Happy', 'Holidays', '!', '>', '>', '>', 'http://bookshow.me/1480881791', '.-.-pic.twitter.com/eArHJArbHR']","['and', 'to']"
1200514920271486982,hodlershub,#BlackFriday Membership Presale! $59.99 for one year (Reg. Price $99.99). If we help you make $60 in #investment #profit it pays for the account! See @hodlershub for payment details. #blockchain #Crypto #investing #HODL #money #holidayseason #holidays #HowIWonBlackFriday,0,0,0,https://twitter.com/hodlershub/status/1200514920271486982,2019-11-29 20:40:36+00:00,@hodlershub,#BlackFriday #investment #profit #blockchain #Crypto #investing #HODL #money #holidayseason #holidays #HowIWonBlackFriday,"['#BlackFriday', 'Membership', 'Presale', '!', '$', '59.99', 'for', 'one', 'year', '(', 'Reg', '.', 'Price', '$', '99.99', ')', '.', 'If', 'we', 'help', 'you', 'make', '$', '60', 'in', '#investment', '#profit', 'it', 'pays', 'for', 'the', 'account', '!', 'See', '@hodlershub', 'for', 'payment', 'details', '.', '#blockchain', '#Crypto', '#investing', '#HODL', '#money', '#holidayseason', '#holidays', '#HowIWonBlackFriday']","['in', 'it']"
1200514751912173568,mnsteph,Scarface “The World is Yours” Limited Edition Gift Set Giveaway! #Christmas #MerryChristmas #Holidays #HappyHolidays https://www.gaynycdad.com/2019/11/scarface.html …,0,0,0,https://twitter.com/mnsteph/status/1200514751912173568,2019-11-29 20:39:55+00:00,,#Christmas #MerryChristmas #Holidays #HappyHolidays,"['Scarface', '“', 'The', 'World', 'is', 'Yours', '”', 'Limited', 'Edition', 'Gift', 'Set', 'Giveaway', '!', '#Christmas', '#MerryChristmas', '#Holidays', '#HappyHolidays', 'https://www.gaynycdad.com/2019/11/scarface.html', '…']",['is']
1200514562942013441,Dian_Farmer_,What About Santa? Click here ---> https://www.groceryshopforfree.com/what-about-santa/ … #Christmas #Santa #Jesus #Holidays #Parenting #kidspic.twitter.com/W8m19XAkyZ,0,0,0,https://twitter.com/Dian_Farmer_/status/1200514562942013441,2019-11-29 20:39:10+00:00,,#Christmas #Santa #Jesus #Holidays #Parenting #kidspic,"['What', 'About', 'Santa', '?', 'Click', 'here', '--->', 'https://www.groceryshopforfree.com/what-about-santa/', '…', '#Christmas', '#Santa', '#Jesus', '#Holidays', '#Parenting', '#kidspic', '.twitter.com/W8m19XAkyZ']",
1200514542700130304,pagejeter,Family walk. #venicecanals #thanksgiving #holidays #venice #canals #husky #huskies #huskiesofinstagram #bowiejeter #blackfriday #shopsmall @Venice Canal Historic District https://www.instagram.com/p/B5doquEFuDN/?igshid=1jti794d339bz …,0,0,0,https://twitter.com/pagejeter/status/1200514542700130304,2019-11-29 20:39:06+00:00,@Venice,#venicecanals #thanksgiving #holidays #venice #canals #husky #huskies #huskiesofinstagram #bowiejeter #blackfriday #shopsmall,"['Family', 'walk', '.', '#venicecanals', '#thanksgiving', '#holidays', '#venice', '#canals', '#husky', '#huskies', '#huskiesofinstagram', '#bowiejeter', '#blackfriday', '#shopsmall', '@Venice', 'Canal', 'Historic', 'District', 'https://www.instagram.com/p/B5doquEFuDN/?igshid=1jti794d339bz', '…']",
1200514497330454529,LariosOTB,"Larios On The Beach... The Place To Be!!! Don’t miss this weekend our live music, the best #mojito and our famous cuisine ! #quesigalatradicion #entertainment #placestovisit #holidays #weekend #goodtimespic.twitter.com/OZyrPwmyB8",1,0,0,https://twitter.com/LariosOTB/status/1200514497330454529,2019-11-29 20:38:55+00:00,,#mojito #quesigalatradicion #entertainment #placestovisit #holidays #weekend #goodtimespic,"['Larios', 'On', 'The', 'Beach', '...', 'The', 'Place', 'To', 'Be', '!', '!', '!', 'Don', '’', 't', 'miss', 'this', 'weekend', 'our', 'live', 'music', ',', 'the', 'best', '#mojito', 'and', 'our', 'famous', 'cuisine', '!', '#quesigalatradicion', '#entertainment', '#placestovisit', '#holidays', '#weekend', '#goodtimespic', '.twitter.com/OZyrPwmyB8']","['and', 'be', 'to']"
1200514375922008064,bestforluxury,"#Travel #Flights #Hotel #Holidays #Getaway #Vacation #Weekend #Escape #Experiences: English Local Deal: Rosslyn Chapel, Dunfermline Abbey and Stirling Castle Day Tour from Edinburgh for £45.00 - http://bitly.com/2OXDRSr pic.twitter.com/tXOoJH9P8y",0,0,0,https://twitter.com/bestforluxury/status/1200514375922008064,2019-11-29 20:38:26+00:00,,#Travel #Flights #Hotel #Holidays #Getaway #Vacation #Weekend #Escape #Experiences,"['#Travel', '#Flights', '#Hotel', '#Holidays', '#Getaway', '#Vacation', '#Weekend', '#Escape', '#Experiences', ':', 'English', 'Local', 'Deal', ':', 'Rosslyn', 'Chapel', ',', 'Dunfermline', 'Abbey', 'and', 'Stirling', 'Castle', 'Day', 'Tour', 'from', 'Edinburgh', 'for', '£', '45.00', '-', 'http://bitly.com/2OXDRSr', 'pic.twitter.com/tXOoJH9P8y']","['and', 'stirling']"
1200514349921648641,ProvidentLoanNY,"This #winter, you can cozy up and stay indoors, but if you feel like venturing outside here are the best things to do in #NYC this #weekend https://buff.ly/2G9VDAj #loan #gold #jewelry #watches #silverware #diamonds #cash #fall #holidays #tgif #party #drinkspic.twitter.com/gSx4h15O62",5,5,0,https://twitter.com/ProvidentLoanNY/status/1200514349921648641,2019-11-29 20:38:20+00:00,,#winter #NYC #weekend #loan #gold #jewelry #watches #silverware #diamonds #cash #fall #holidays #tgif #party #drinkspic,"['This', '#winter', ',', 'you', 'can', 'cozy', 'up', 'and', 'stay', 'indoors', ',', 'but', 'if', 'you', 'feel', 'like', 'venturing', 'outside', 'here', 'are', 'the', 'best', 'things', 'to', 'do', 'in', '#NYC', 'this', '#weekend', 'https://buff.ly/2G9VDAj', '#loan', '#gold', '#jewelry', '#watches', '#silverware', '#diamonds', '#cash', '#fall', '#holidays', '#tgif', '#party', '#drinkspic', '.twitter.com/gSx4h15O62']","['and', 'are', 'can', 'do', 'in', 'to']"
1200514207558623232,MilaMercier,"Red Hot elegance, Maximum comfort. #milamercier #holidays #holidayseason #holidayshopping #blackfriday2019 #countryclublife #equestrian #equestrianstyle #lillypulitzer #ralphlauren #joannagaines #ritzcarlton… https://www.instagram.com/p/B5dogjiBEhz/?igshid=1q9u7op2pfaoc …",0,0,0,https://twitter.com/MilaMercier/status/1200514207558623232,2019-11-29 20:37:46+00:00,,#milamercier #holidays #holidayseason #holidayshopping #blackfriday2019 #countryclublife #equestrian #equestrianstyle #lillypulitzer #ralphlauren #joannagaines #ritzcarlton,"['Red', 'Hot', 'elegance', ',', 'Maximum', 'comfort', '.', '#milamercier', '#holidays', '#holidayseason', '#holidayshopping', '#blackfriday2019', '#countryclublife', '#equestrian', '#equestrianstyle', '#lillypulitzer', '#ralphlauren', '#joannagaines', '#ritzcarlton', '…', 'https://www.instagram.com/p/B5dogjiBEhz/?igshid=1q9u7op2pfaoc', '…']",
1200514134422544386,Digitalmstream,We know you'll enjoy: How To Decorate Your Website For the Holiday Season https://buff.ly/2Qu6CbW vy @mybizniches via @Digitalmstream #Webdev #socialmedia #Technology #Webdesign #holidays #UX #TechTrends #tech #DigitalMarketingpic.twitter.com/C3OeArC7ua,2,4,0,https://twitter.com/Digitalmstream/status/1200514134422544386,2019-11-29 20:37:28+00:00,@mybizniches @Digitalmstream,#Webdev #socialmedia #Technology #Webdesign #holidays #UX #TechTrends #tech #DigitalMarketingpic,"['We', 'know', ""you'll"", 'enjoy', ':', 'How', 'To', 'Decorate', 'Your', 'Website', 'For', 'the', 'Holiday', 'Season', 'https://buff.ly/2Qu6CbW', 'vy', '@mybizniches', 'via', '@Digitalmstream', '#Webdev', '#socialmedia', '#Technology', '#Webdesign', '#holidays', '#UX', '#TechTrends', '#tech', '#DigitalMarketingpic', '.twitter.com/C3OeArC7ua']",['to']
1200513909406478337,masterer,Melissa and her son bought my Christmas tree drawing and miniature! #sold #holidays #christmastree #drawings #posters #miniatures #originalart #art #rahwayishappening #rahwayartsdistrict #satisfiedcustomer… https://www.instagram.com/p/B5doYO4FIg7/?igshid=bgt8ifvorrqh …,0,1,0,https://twitter.com/masterer/status/1200513909406478337,2019-11-29 20:36:35+00:00,,#sold #holidays #christmastree #drawings #posters #miniatures #originalart #art #rahwayishappening #rahwayartsdistrict #satisfiedcustomer,"['Melissa', 'and', 'her', 'son', 'bought', 'my', 'Christmas', 'tree', 'drawing', 'and', 'miniature', '!', '#sold', '#holidays', '#christmastree', '#drawings', '#posters', '#miniatures', '#originalart', '#art', '#rahwayishappening', '#rahwayartsdistrict', '#satisfiedcustomer', '…', 'https://www.instagram.com/p/B5doYO4FIg7/?igshid=bgt8ifvorrqh', '…']","['and', 'my']"
1200513858814631936,LupoPriscilla,Red Seeded Tribal Necklace https://ebay.us/EQJ6nH #blackfriday #jewelry #womensjewelry #necklace #christmas #give #gift #xmas #holidays #holidayseason #necklace #love #tribaljewelry #ethnic #beadednecklace,0,0,0,https://twitter.com/LupoPriscilla/status/1200513858814631936,2019-11-29 20:36:23+00:00,,#blackfriday #jewelry #womensjewelry #necklace #christmas #give #gift #xmas #holidays #holidayseason #necklace #love #tribaljewelry #ethnic #beadednecklace,"['Red', 'Seeded', 'Tribal', 'Necklace', 'https://ebay.us/EQJ6nH', '#blackfriday', '#jewelry', '#womensjewelry', '#necklace', '#christmas', '#give', '#gift', '#xmas', '#holidays', '#holidayseason', '#necklace', '#love', '#tribaljewelry', '#ethnic', '#beadednecklace']",
1200513774547017728,ThinkersToolbox,I just love getting ready for the Christmas! #Christmas #decorating #ornaments #family #holidays https://buff.ly/2OTvUAX pic.twitter.com/pG2Uair5T4,0,0,0,https://twitter.com/ThinkersToolbox/status/1200513774547017728,2019-11-29 20:36:02+00:00,,#Christmas #decorating #ornaments #family #holidays,"['I', 'just', 'love', 'getting', 'ready', 'for', 'the', 'Christmas', '!', '#Christmas', '#decorating', '#ornaments', '#family', '#holidays', 'https://buff.ly/2OTvUAX', 'pic.twitter.com/pG2Uair5T4']",
1200513696537034752,excelfleetlimo,Excel Fleet Limo Holiday Knott's Merry Farm limo rides for families now available. Embrace the joy of Christmas at Knott's Merry Farm #Snoopy #PeanutsGang #limo #familytime #winterbreak #holidays pic.twitter.com/ylOzUN95X3,0,0,0,https://twitter.com/excelfleetlimo/status/1200513696537034752,2019-11-29 20:35:44+00:00,,#Snoopy #PeanutsGang #limo #familytime #winterbreak #holidays,"['Excel', 'Fleet', 'Limo', 'Holiday', ""Knott's"", 'Merry', 'Farm', 'limo', 'rides', 'for', 'families', 'now', 'available', '.', 'Embrace', 'the', 'joy', 'of', 'Christmas', 'at', ""Knott's"", 'Merry', 'Farm', '#Snoopy', '#PeanutsGang', '#limo', '#familytime', '#winterbreak', '#holidays', 'pic.twitter.com/ylOzUN95X3']",['at']
1200513557458239495,GibsonMuseumTO,Experience our Victorian farmhouse by #candlelight and #firelight and share stories and #traditions and histories of #holidays past! Join us atHogmanay & Hygge evening event Dec 5 & 12! Tickets available at http://ow.ly/3Tlr50xmBVW pic.twitter.com/4hVDQQDpAo,0,0,0,https://twitter.com/GibsonMuseumTO/status/1200513557458239495,2019-11-29 20:35:11+00:00,,#candlelight #firelight #traditions #holidays,"['Experience', 'our', 'Victorian', 'farmhouse', 'by', '#candlelight', 'and', '#firelight', 'and', 'share', 'stories', 'and', '#traditions', 'and', 'histories', 'of', '#holidays', 'past', '!', 'Join', 'us', 'atHogmanay', '&', 'Hygge', 'evening', 'event', 'Dec', '5', '&', '12', '!', 'Tickets', 'available', 'at', 'http://ow.ly/3Tlr50xmBVW', 'pic.twitter.com/4hVDQQDpAo']","['and', 'at', 'by', 'us']"
1200513531482951680,LoseLBsDirect,A great #healthytip to keep the merriment at high levels this season is to not let food drag you down into a food-coma - missing all of the fun. Keep this tip in mind...https://business.facebook.com/WeightLossDirect/ … #healthtips #nutrition #holidays #weightloss #wellness,0,0,0,https://twitter.com/LoseLBsDirect/status/1200513531482951680,2019-11-29 20:35:05+00:00,,#healthytip #healthtips #nutrition #holidays #weightloss #wellness,"['A', 'great', '#healthytip', 'to', 'keep', 'the', 'merriment', 'at', 'high', 'levels', 'this', 'season', 'is', 'to', 'not', 'let', 'food', 'drag', 'you', 'down', 'into', 'a', 'food-coma', '-', 'missing', 'all', 'of', 'the', 'fun', '.', 'Keep', 'this', 'tip', 'in', 'mind', '...', 'https://business.facebook.com/WeightLossDirect/', '…', '#healthtips', '#nutrition', '#holidays', '#weightloss', '#wellness']","['at', 'in', 'is', 'to']"
1200513530543378433,NutriMost,A great #healthytip to keep the merriment at high levels this season is to not let food drag you down into a food-coma - missing all of the fun. Keep this tip in mind...https://business.facebook.com/NutriMostUSA #healthtips #nutrition #holidays #weightloss #wellnesspic.twitter.com/XLGJUiqhxp,0,0,0,https://twitter.com/NutriMost/status/1200513530543378433,2019-11-29 20:35:04+00:00,,#healthytip #healthtips #nutrition #holidays #weightloss #wellnesspic,"['A', 'great', '#healthytip', 'to', 'keep', 'the', 'merriment', 'at', 'high', 'levels', 'this', 'season', 'is', 'to', 'not', 'let', 'food', 'drag', 'you', 'down', 'into', 'a', 'food-coma', '-', 'missing', 'all', 'of', 'the', 'fun', '.', 'Keep', 'this', 'tip', 'in', 'mind', '...', 'https://business.facebook.com/NutriMostUSA', '#healthtips', '#nutrition', '#holidays', '#weightloss', '#wellnesspic', '.twitter.com/XLGJUiqhxp']","['at', 'in', 'is', 'to']"
1200513513346625536,BGlutenFree,"Beat the Black Friday rush and stress. Slow down, breathe, and eat cake. #bglutenfree #blackfriday #holidays #cake #selfcare #dessert #breathe #stressreliefpic.twitter.com/dDkSpk6iYu",0,0,0,https://twitter.com/BGlutenFree/status/1200513513346625536,2019-11-29 20:35:00+00:00,,#bglutenfree #blackfriday #holidays #cake #selfcare #dessert #breathe #stressreliefpic,"['Beat', 'the', 'Black', 'Friday', 'rush', 'and', 'stress', '.', 'Slow', 'down', ',', 'breathe', ',', 'and', 'eat', 'cake', '.', '#bglutenfree', '#blackfriday', '#holidays', '#cake', '#selfcare', '#dessert', '#breathe', '#stressreliefpic', '.twitter.com/dDkSpk6iYu']",['and']
